,text,verdict
1501,"red alert! drake just dropped a new single called, ""summer sixteen"" from his new album.",false
1502,clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown,false
1503,mook spooked: hillary manager predicts trump will win presidency if nominated!,false
1504,"after mass shootings, obama seeks to expand background checks for gun sales by executive order to bypass congress",true
1505,new cnn democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2,true
1506,1.15 million americans have been killed by guns since john lennon's death,true
1507,"orlando shooter, muslim, omar mateen was a registered democrat.",true
1508,shots fired on parliament hill after a man walked up with a gun. i'm locked in a security office on parliament hill,true
1509,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),true
1510,"7 years ago, bet big on rescuing the american auto industry. here's how it paid off:",false
1511,live from the white house...in rainbow colors. hundreds of people...hundreds,true
1512,this is the face of female jihadist #tashfeenmalik could pass for a widow or orphan😤#norefugees #islamistheproblem,true
1513,people are over here boycotting over their new transgender bathroom policy and i'm just like,true
1514,a third of 'vegetarians' eat meat when drunk on a night out,true
1515,icymi: a dog accidentally stumbled into the middle of a local half marathon ... and earned 7th place.,false
1516,"north carolina town rejects solar panels for sucking ""up all the energy from the sun.”",true
1517,"what? ""72 dhs employees found on terrorist watch list""",true
1518,"breaking: canada has four recent cases of #zika, all from travelers: public health agency",false
1519,"""when americans are freed and reunited with their families, that’s something we can all celebrate."" —@potus",false
1520,layton police officer hospitalized after subway worker serves him meth and thc in his drink (video),true
1521,five hostages escape sydney cafe siege — live updates from,true
1522,it's 2016. women should earn the same pay as men for doing the same work. #equalpay,false
1523,'hoods off': anonymous announces operation to name kkk members #opkkk,true
1524,massachusetts court finds that it’s ‘reasonable’ for black men to run from police to avoid racial profiling…,true
1525,and jake makes that one more for team kal-el... let us know which side you're on with '#empirebvs'.,false
1526,an openly gay man said that he and his partner met with pope francis a day before kim davis did,true
1527,"breaking: at least 10 killed in shooting at french satirical newspaper charlie hebdo, paris prosecutor's office says.",true
1528,police have surrounded this building where the suspected #charliehebdo attackers are holed-up,true
1529,#wakeupamerica🇺🇸 who needs a #gun registry when #obama has all your personal information,true
1530,"""people do not smile during a seizure while standing upright and then immediately launch into a coherent sentence.""",false
1531,"no, internet, cnn did not delete its poll showing bernie sanders won the democratic debate.",true
1532,new seaworld show just elephant drowning in large tank of water with no explanation,true
1533,#breaking: at least two people have died following the #sydneysiege. 5 people are being treated by paramedics.,true
1534,"this is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of",true
1535,"mysterious creature discovered in california, everyone naturally cries alien:",true
1536,"target boycott crosses 1 million signers, stock sinks by $1.5 billion",true
1537,☆☆craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!,true
1538,boycott the hell out of target. they think it's ok that boys pee with girls so let's hit em where it hurts - money.,true
1539,"tyronn lue, the east all-star coach, has coached 3 games. his west counterpart, gregg popovich? 1,538 games.",false
1540,target’s new transgender policy raises all sorts of questions.,true
1541,caitlyn jenner about to post nude for cover of sports illustrated.... 😳,true
1542,a russian laboratory has invented a way to remove the black skin layer of black people,true
1543,the soldier shot dead in wednesday's ottawa attacks has been named as cpl. nathan cirillo of #hamont #ottawashooting,true
1544,"after arrest, dylann roof was hungry. police bought him food from burger king. more details:",true
1545,apple announces most profitable quarter in u.s. history—and the end of unprecedented growth,false
1546,"today first load of obama's 10,000 syrian “refugees” has arrived in new orleans – all single males 18-30 years old",true
1547,"tim allen compares clintons to herpes: 'just when you think gone, they show up again'...",false
1548,but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?,true
1549,breaking charlie hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for,true
1550,"it's been 5 years since ""what makes you beautiful"" lit up our world like nobody else:",false
1551,the is rainbow-colored tonight in celebration of scotus same-sex marriage ruling.,true
1552,a new cnn/orc poll finds ahead of by just 6 points,true
1553,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm",false
1554,hillary overcharges poorest campaign donors #us #usa🇺🇸,true
1555,police shut down restaurant after officer cuts mouth on shards of glass found in sandwich,true
1556,uber intros surge pricing in downtown sydney during hostage siege,true
1557,"body found in north carolina of virginia girl, 13, missing since wednesday. virginia tech student has been charged.",false
1558,dear #msm bob beckel calling for assassination of #julianassange,true
1559,valerie jarrett organized white house rainbow lights,true
1560,"in celebrity death hoax news, james earl jones is not dead.",true
1561,breaking: 10 reportedly shot dead at paris hq of french weekly charlie hebdo,true
1562,hillary surroagte bob beckel calls for assassination of julian assange,true
1563,jakarta attacks: #kamitidaktakut hashtag shows indonesians are not afraid,false
1564,texas plumber sues car dealership after his truck winds up in isis video:,true
1565,"as sun goes down, white house lights up rainbow colors to celebrate scotus ruling:",true
1566,"""our high school graduation rate is at an all-time high."" —@potus",false
1567,jimmy fallon and sesame street characters photobomb families & it's seriously adorable:,false
1568,the insane reason why chinese drivers intentionally kill pedestrians they hit — via,true
1569,first black female gop returning donations from alleged white supremacist,true
1570,white house lit in rainbow colors after gay marriage ruling,true
1571,in heaven chick-fil-a is open on sundays.,true
1572,white house shines rainbow-colored lights in honor of #scotus gay marriage decision #lovewins,true
1573,an 11-month old baby is among the hostages at the kosher supermarket in paris. unbearably sad.,true
1574,whole foods tests the limits of yuppie diet fads with new $6 asparagus water -,true
1575,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
1576,obama cuts military pay 4third year in a row #isis 2nd terrorist attack in a week #wakeupamerica r u ok w this? #2a,true
1577,merkel says refugees must return home once war is over,false
1578,breaking: a source confirms to cp24 that the deceased soldier in ottawa is cpl. nathan cirillo. cirillo was a member of the hamilton argylls,true
